Title_Store1,Title_Store2,Price_Store1,Price_Store2,HappyPrice_Store1,HappyPrice_Store2,Link_Store1,Link_Store2,Specs_JSON_Store1,Specs_JSON_Store2,Image_Store1,Image_Store2,Title_Similarity_Score,Specs_Similarity_Score
Samsung Galaxy A26 5G 8GB/256GB Mint,SAMSUNG Galaxy A26 5G 8/256GB Mint,"20.480,00 ден.",20.999,,18.999,https://www.anhoch.com/products/samsung-galaxy-a26-5g-8gb256gb-mint-7640,/categories/mobilni_telefoni/84112086-SAMSUNG-Galaxy-A26-5G-8-256GB--SM-A266BLGCEUC--Mint,"{""brand"": ""Samsung"", ""model"": ""Galaxy A26 5G"", ""operating_system"": ""Android 15"", ""processor"": ""Exynos 1380 (5 nm)"", ""ram"": 8, ""storage"": 256, ""display_size"": 6.7, ""display_resolution"": ""1080 x 2340 pixels"", ""rear_camera"": ""Triple: 50 MP, f/1.8, PDAF, OIS; 8 MP, f/2.2, 120\u02da (ultrawide); 2 MP, f/2.4, (macro)"", ""front_camera"": ""Single: 13 MP, f/2.2, (wide)"", ""battery_capacity"": 5000, ""battery_type"": ""Wired""}","{""brand"": ""SAMSUNG"", ""model"": ""Galaxy A26"", ""screen_size"": ""6.7"", ""resolution"": ""2340x1080px"", ""aspect_ratio"": null, ""processor"": ""Exynos 1380 (5 nm)"", ""ram"": ""8GB"", ""storage"": ""256GB"", ""operating_system"": ""Android 15(One UI 7)"", ""rear_camera"": ""50MP f/1.8 OIS, 8MP f/2.2, 2MP f/2.4"", ""front_camera"": ""13MP f/2.2"", ""battery_capacity"": ""5000mAh"", ""charging_speed"": null}",https://www.anhoch.com/storage/media/sm-a266blgceuc.jpg,/2025/03/20/a26mint_8bc09e86-4391-48ff-8093-4ca115f74f76.png?width=192,0.9427,0.9224
Samsung Galaxy A36 5G 6GB/128GB Awesome Lavander,SAMSUNG Galaxy A36 5G 8/256GB Awesome Lavander,"20.980,00 ден.",25.999,,23.499,https://www.anhoch.com/products/samsung-galaxy-a36-5g-6gb128gb-awesome-lavander-7644,/categories/mobilni_telefoni/84112094-SAMSUNG-Galaxy-A36-5G-8-256GB--SM-A366BLVGEUC--Awesome-Lavander,"{""brand"": ""Samsung"", ""model"": ""Galaxy A36"", ""operating_system"": ""Android 15"", ""processor"": ""Qualcomm SM6475-AB Snapdragon 6 Gen 3"", ""ram"": ""6GB"", ""storage"": ""128GB"", ""display_size"": ""6.7 inches"", ""display_resolution"": ""1080 x 2340 pixels"", ""rear_camera"": ""Triple: 50 MP, f/1.8, PDAF, OIS | 8 MP, f/2.2, 123\u02da (ultrawide) | 5 MP, f/2.4, (macro)"", ""front_camera"": ""12 MP, f/2.2 (wide)"", ""battery_capacity"": ""5000 mAh"", ""battery_type"": ""45W wired""}","{""brand"": ""SAMSUNG"", ""model"": ""Galaxy A36 5G 8/256GB Awesome Lavander"", ""screen_size"": ""6.7\"""", ""resolution"": ""1080x2340px"", ""aspect_ratio"": null, ""processor"": ""Snapdragon 6 Gen 3 (4nm)"", ""ram"": ""8GB"", ""storage"": ""256GB"", ""operating_system"": ""Android 15 (One UI 7)"", ""rear_camera"": ""50MP f/1.8 OIS, 8MP f/2.2 (Ultrawide), 5MP f/2.4 (Macro)"", ""front_camera"": ""12MP f/2.2"", ""battery_capacity"": ""5000mAh"", ""charging_speed"": null}",https://www.anhoch.com/storage/media/sm-a366blvbeuc.jpg,/2025/03/21/awesomelavendera36_f3cafd46-d9b7-462e-94fe-e30e0fc2d97d.png?width=192,0.9591,0.9143
Samsung Galaxy A36 5G 8GB/256GB Awesome Lime,SAMSUNG Galaxy A36 5G 6/128GB Awesome Lime,"24.980,00 ден.",21.999,,19.999,https://www.anhoch.com/products/samsung-galaxy-a36-5g-8gb256gb-awesome-lime-7647,/categories/mobilni_telefoni/84112089-SAMSUNG-Galaxy-A36-5G-6-128GB--SM-A366BLGBEUC--Awesome-Lime,"{""brand"": ""Samsung"", ""model"": ""Galaxy A36"", ""operating_system"": ""Android 15"", ""processor"": ""Qualcomm SM6475-AB Snapdragon 6 Gen 3 (4 nm)"", ""ram"": ""8GB"", ""storage"": ""256GB"", ""display_size"": ""6.7 inches"", ""display_resolution"": ""1080 x 2340 pixels, 19.5:9 ratio (~385 ppi density)"", ""rear_camera"": ""Triple: 50 MP, f/1.8, PDAF, OIS, 8 MP, f/2.2, 123\u02da (ultrawide), 5 MP, f/2.4, (macro)"", ""front_camera"": ""Single: 12 MP, f/2.2, (wide)"", ""battery_capacity"": ""5000 mAh"", ""battery_type"": ""Wired/Charging""}","{""brand"": ""SAMSUNG"", ""model"": ""Galaxy A36 5G"", ""screen_size"": ""6.7"", ""resolution"": ""1080x2340px"", ""aspect_ratio"": null, ""processor"": ""Snapdragon 6 Gen 3 (4nm)"", ""ram"": ""6GB"", ""storage"": ""128GB"", ""operating_system"": ""Android 15(One UI 7)"", ""rear_camera"": ""50MP + 8MP + 5MP"", ""front_camera"": ""12MP"", ""battery_capacity"": ""5000mAh"", ""charging_speed"": null}",https://www.anhoch.com/storage/media/sm-a366blggeuc.jpg,/2025/03/21/awesomelimea36_77ccd566-ec93-4bd0-b622-5f9f0bf556cb.png?width=192,0.9733,0.9056
Samsung Galaxy Z Fold 6 5G 12GB/256GB Navy Blue,SAMSUNG Galaxy Flip6 5G 12/256GB Blue,"87.980,00 ден.",71.999,,55.999,https://www.anhoch.com/products/samsung-galaxy-z-fold-6-5g-12gb256gb-navy-blue-5874,/categories/mobilni_telefoni/SAMSUNG-Galaxy-Flip6-5G-12-256GB--SM-F741BLBGEUC--Blue,"{""brand"": ""Samsung"", ""model"": ""Galaxy Z Fold 6 5G"", ""operating_system"": ""Android 14"", ""processor"": ""Qualcomm Snapdragon 8 Gen 3"", ""ram"": ""12GB"", ""storage"": ""256GB"", ""display_size"": ""7.6 inches"", ""display_resolution"": ""1856 x 2160 pixels"", ""rear_camera"": ""Triple: 50 MP, dual pixel PDAF, OIS; 10 MP (telephoto), PDAF, OIS, 3x optical zoom; 12 MP, f/2.2, 123\u00b0, 12mm (ultrawide), 1.12\u00b5m"", ""front_camera"": ""Single: 4 MP, f/1.8, 26mm (wide), 2.0\u00b5m, under display"", ""battery_capacity"": ""4400 mAh"", ""battery_type"": ""non-removable""}","{""brand"": ""SAMSUNG"", ""model"": ""Galaxy Flip6 5G"", ""screen_size"": ""6.7"", ""resolution"": ""1080x2640"", ""aspect_ratio"": null, ""processor"": ""Qualcomm SM8650-AB Snapdragon 8 Gen 3"", ""ram"": ""12GB"", ""storage"": ""256GB"", ""operating_system"": ""Android 14 with One UI 6.1.1"", ""rear_camera"": ""50 MP, 12 MP"", ""front_camera"": ""10 MP"", ""battery_capacity"": ""4000 mAh"", ""charging_speed"": ""25W wired, 15W wireless, 4.5W reverse wireless""}",https://www.anhoch.com/storage/media/sm-f956bdbbeuc.jpg,/2024/07/25/SMARTPHONESAMSUNGGalaxyFlip65G12256GBSM-F741BLBGEUCBluee71829e7-6227-4345-9067-017de419b12e_59df8f7d-ff5d-4c21-b366-570f9138ed15.JPG?width=192,0.7621,0.8648
Apple iPhone 16e 256GB White,Apple iPhone 16e 256GB White,"54.980,00 ден.",54.99,,,https://www.anhoch.com/products/apple-iphone-16e-256gb-white-6395,/categories/mobilni_telefoni/84111873-Apple-iPhone-16e-256GB-White,"{""brand"": ""Apple"", ""model"": ""iPhone 16e"", ""operating_system"": ""iOS 18.3.1"", ""processor"": ""Apple A18 (3 nm)"", ""ram"": ""8 GB"", ""storage"": ""256 GB"", ""display_size"": ""6.1\"""", ""display_resolution"": ""1170 x 2532 pixels"", ""rear_camera"": ""Single: 48MP"", ""front_camera"": ""Single: 12 MP; SL 3D"", ""battery_capacity"": ""4005 mAh"", ""battery_type"": ""Li-Ion""}","{""brand"": ""Apple"", ""model"": ""iPhone 16e"", ""screen_size"": ""6.1\"""", ""resolution"": ""1170x2532px"", ""aspect_ratio"": null, ""processor"": ""Apple A18"", ""ram"": ""8GB"", ""storage"": ""256GB"", ""operating_system"": ""iOS 18"", ""rear_camera"": ""48 MP"", ""front_camera"": ""12 MP"", ""battery_capacity"": null, ""charging_speed"": null}",https://www.anhoch.com/storage/media/iphone16e_wh.jpg,/2025/03/07/image-Photoroom48-Copy-Copy_e2bcf6ea-25f4-4771-9da4-54e564eaef52.png?width=192,1.0,0.8857
Xiaomi 14T Pro 5G 12GB/512GB Titan Gray,Xiaomi 14T 12+512GB Titan Black,"44.980,00 ден.",44.999,,34.999,https://www.anhoch.com/products/xiaomi-14t-pro-5g-12gb512gb-titan-gray-7190,/categories/mobilni_telefoni/84111123-Xiaomi-14T-12-512GB-Titan-Black,"{""brand"": ""Xiaomi"", ""model"": ""14T Pro 5G"", ""operating_system"": ""Android 14, HyperOS"", ""processor"": ""Octa-core (1x3.4 GHz Cortex-X4 & 3x2.85 GHz Cortex-X4 & 4x2.0 GHz Cortex-A720)"", ""ram"": ""12GB"", ""storage"": ""512GB"", ""display_size"": ""6.67 inches"", ""display_resolution"": ""1220 x 2712 pixels"", ""rear_camera"": ""Triple: 50 MP, f/1.6, 23mm (wide), 1/1.31&quot;, 1.2\u00b5m, PDAF, OIS, 50 MP, f/2.0, 60mm (telephoto), 1/2.88&quot;, 0.61\u00b5m, PDAF, 2.6x optical zoom, 12 MP, f/2.2, 15mm (ultrawide), 1/3.06&quot;, 1.12\u00b5m"", ""front_camera"": ""Single: 32 MP, f/2.0, 25mm (wide), 1/3.44&quot;, 0.64\u00b5m"", ""battery_capacity"": ""5000 mAh"", ""battery_type"": ""Li-Po, non-removable""}","{""brand"": ""Xiaomi"", ""model"": ""14T"", ""screen_size"": ""6.67\"""", ""resolution"": ""1220x2712"", ""aspect_ratio"": null, ""processor"": ""Mediatek Dimensity 8300 Ultra"", ""ram"": ""12GB"", ""storage"": ""512GB"", ""operating_system"": ""Android 14, HyperOS"", ""rear_camera"": ""50MP, 50MP, 12MP"", ""front_camera"": ""32MP"", ""battery_capacity"": ""5000mAh"", ""charging_speed"": ""90W wired""}",https://www.anhoch.com/storage/media/04112024113140mzb0hl5eu.jpg,/2025/04/29/14t_494adab9-6e7f-49e1-8dca-f4606e3d0aad.JPG?width=192,0.8716,0.8521
Samsung Galaxy S25 Ultra 5G 12GB/512GB Titanium Black,SAMSUNG Galaxy S25 Ultra 5G 12/256GB Titanium Black,"91.980,00 ден.",86.999,,83.999,https://www.anhoch.com/products/samsung-galaxy-s25-ultra-5g-12gb512gb-titanium-black-7456,/categories/mobilni_telefoni/84111009-SAMSUNG-Galaxy-S25-Ultra-5G-12-256GB--SM-S938BZKDEUC--Titanium-Black,"{""brand"": ""Samsung"", ""model"": ""Galaxy S25 Ultra 5G"", ""operating_system"": ""Android 15, One UI 7"", ""processor"": ""Snapdragon 8 Elite"", ""ram"": ""12GB"", ""storage"": ""512GB"", ""display_size"": ""6.9 inches"", ""display_resolution"": ""1440 x 3200 pixels"", ""rear_camera"": ""Quad - 200 MP, 10 MP, 50 MP, 50 MP, with features like LED flash, auto-HDR, panorama"", ""front_camera"": ""Single - 12 MP, with features like Dual video call, Auto-HDR, HDR10+"", ""battery_capacity"": ""5000 mAh"", ""battery_type"": ""Li-Ion, non-removable""}","{""brand"": ""SAMSUNG"", ""model"": ""Galaxy S25 Ultra 5G"", ""screen_size"": ""6.9"", ""resolution"": ""3120x1440px"", ""aspect_ratio"": null, ""processor"": ""Qualcomm SM8750-AB Snapdragon 8 Elite"", ""ram"": ""12GB"", ""storage"": ""256GB"", ""operating_system"": null, ""rear_camera"": ""200MP f/1.7 OIS + 50MP f/3.4 + 50MP f/1.9 + 10MP f/2.4"", ""front_camera"": ""12MP f/2.2"", ""battery_capacity"": ""5000mAh"", ""charging_speed"": null}",https://www.anhoch.com/storage/media/16012025121110ltra_front_titaniumblack_241107.jpg,/2025/02/07/s25ultra256black_5493e672-8705-4c88-96df-33f0fe0e750c.jpg?width=192,0.9715,0.8873
Samsung Galaxy S25 5G 12GB/256GB Icyblue,SAMSUNG Galaxy S25 5G 12/128GB Icyblue,"55.480,00 ден.",53.999,,50.999,https://www.anhoch.com/products/samsung-galaxy-s25-5g-12gb256gb-icyblue-7460,/categories/mobilni_telefoni/84110993-SAMSUNG-Galaxy-S25-5G-12-128GB--SM-S931BLBDEUC--Icyblue,"{""brand"": ""Samsung"", ""model"": ""Galaxy S25 5G"", ""operating_system"": ""Android 15, One UI 7"", ""processor"": ""Snapdragon 8 Elite, Octa-core"", ""ram"": ""12GB"", ""storage"": ""256GB"", ""display_size"": ""6.2 inches"", ""display_resolution"": ""1080 x 2340 pixels, 19.5:9 ratio"", ""rear_camera"": ""Triple: 50 MP, Dual Pixel PDAF, OIS, 10 MP, PDAF, OIS, 12 MP, Super Steady video"", ""front_camera"": ""Single: 12 MP, Dual Pixel PDAF"", ""battery_capacity"": ""4000 mAh"", ""battery_type"": ""Li-Ion, non-removable""}","{""brand"": ""SAMSUNG"", ""model"": ""Galaxy S25 5G"", ""screen_size"": ""6.2\"""", ""resolution"": ""2340x1080px"", ""aspect_ratio"": null, ""processor"": ""Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)"", ""ram"": ""12GB"", ""storage"": ""128GB"", ""operating_system"": null, ""rear_camera"": ""Main: 50MP f/1.8 OIS, Macro: 10MP f/2.4, Ultra Wide: 12MP f/2.2"", ""front_camera"": ""12MP f/2.2"", ""battery_capacity"": ""4000mAh"", ""charging_speed"": null}",https://www.anhoch.com/storage/media/17012025140938_galaxys25_front_icyblue_241217.jpg,/2025/02/07/s25128icyblue_a3722bb4-9c72-4a1d-b846-6a6d546c8076.jpg?width=192,0.9753,0.8826
Apple iPhone 16 Pro 256GB Desert Titanium,Apple iPhone 16 Pro 256GB Desert Titanium,"81.480,00 ден.",89.49,,81.49,https://www.anhoch.com/products/apple-iphone-16-pro-256gb-desert-titanium-4102,/categories/mobilni_telefoni/Apple-iPhone-16-Pro-256GB-Desert-Titanium,"{""brand"": ""Apple"", ""model"": ""iPhone 16 Pro"", ""operating_system"": ""iOS 18"", ""processor"": ""Apple A18 Pro"", ""ram"": ""8 GB"", ""storage"": ""256 GB"", ""display_size"": ""6.3 inches"", ""display_resolution"": ""1206 x 2622 pixels"", ""rear_camera"": ""Triple: 48MP; 12MP; 48MP"", ""front_camera"": ""Single: 12 MP"", ""battery_capacity"": ""3582 mAh"", ""battery_type"": ""Li-Ion""}","{""brand"": ""Apple"", ""model"": ""iPhone 16 Pro"", ""screen_size"": ""6.3\"""", ""resolution"": ""1206 x 2622p"", ""aspect_ratio"": null, ""processor"": ""Apple A18 Pro"", ""ram"": ""8GB"", ""storage"": ""256GB"", ""operating_system"": ""iOS 18"", ""rear_camera"": ""48 MP, 12 MP, 48 MP"", ""front_camera"": null, ""battery_capacity"": null, ""charging_speed"": ""PD2.0, 50% in 30 min""}",https://www.anhoch.com/storage/media/16pnt.jpg,/2024/09/27/ProDesert_942cd4d0-c0af-4f15-8b80-835d22919c9c.JPG?width=192,1.0,0.8914
Samsung Galaxy S25+ 5G 12GB/256GB Icyblue,SAMSUNG Galaxy S25+ 5G 12/256GB Icyblue,"66.980,00 ден.",68.999,,65.999,https://www.anhoch.com/products/samsung-galaxy-s25-plus--5g-12gb256gb-icyblue-7491,/categories/mobilni_telefoni/84111001-SAMSUNG-Galaxy-S25--5G-12-256GB--SM-S936BLBDEUC--Icyblue,"{""brand"": ""Samsung"", ""model"": ""Galaxy S25+"", ""operating_system"": ""Android 15, One UI 7"", ""processor"": ""Snapdragon 8 Elite"", ""ram"": ""12GB"", ""storage"": ""256GB"", ""display_size"": ""6.7"", ""display_resolution"": ""1440 x 3120 pixels"", ""rear_camera"": ""Triple: 50 MP, Dual Pixel PDAF, OIS; 10 MP, PDAF, OIS, 3x optical zoom; 12 MP, Super Steady video"", ""front_camera"": ""Single: 12 MP, f/2.2, 26mm (wide), Dual Pixel PDAF"", ""battery_capacity"": ""4900 mAh"", ""battery_type"": ""Li-Ion, non-removable""}","{""brand"": ""SAMSUNG"", ""model"": ""Galaxy S25+ 5G"", ""screen_size"": ""6.7"", ""resolution"": ""3120x1440px"", ""aspect_ratio"": null, ""processor"": ""Qualcomm SM8750-AB Snapdragon 8 Elite"", ""ram"": ""12GB"", ""storage"": ""256GB"", ""operating_system"": null, ""rear_camera"": ""50MP f/1.8 OIS, 10MP f/2.4, 12MP f/2.2"", ""front_camera"": ""12MP f/2.2"", ""battery_capacity"": ""4900mAh"", ""charging_speed"": null}",https://www.anhoch.com/storage/media/sm-s936_galaxys25plus_front_icyblue_241217.jpg,/2025/02/07/s25256icyblue_b8209f16-39ea-43e4-b5e9-9428659340ac.jpg?width=192,0.9527,0.8984
Samsung Galaxy S25+ 5G 12GB/256GB Mint,SAMSUNG Galaxy S25 5G 12/256GB Mint,"66.980,00 ден.",57.499,,54.499,https://www.anhoch.com/products/samsung-galaxy-s25-plus--5g-12gb256gb-mint-7492,/categories/mobilni_telefoni/84110998-SAMSUNG-Galaxy-S25-5G-12-256GB--SM-S931BLGGEUC--Mint,"{""brand"": ""Samsung"", ""model"": ""Galaxy S25+ 5G"", ""operating_system"": ""Android 15, One UI 7"", ""processor"": ""Octa-core (2x4.47 GHz Oryon V2 Phoenix L & 6x3.53 GHz Oryon V2 Phoenix M)"", ""ram"": ""12GB"", ""storage"": ""256GB"", ""display_size"": ""6.7 inches"", ""display_resolution"": ""1440 x 3120 pixels"", ""rear_camera"": ""Triple: 50 MP, Dual Pixel PDAF, OIS; 10 MP, PDAF, OIS, 3x optical zoom; 12 MP, Super Steady video"", ""front_camera"": ""Single: 12 MP, Dual Pixel PDAF"", ""battery_capacity"": ""4900 mAh"", ""battery_type"": ""Li-Ion, non-removable""}","{""brand"": ""SAMSUNG"", ""model"": ""Galaxy S25"", ""screen_size"": ""6.2\"""", ""resolution"": ""2340x1080px"", ""aspect_ratio"": null, ""processor"": ""Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)"", ""ram"": ""12GB"", ""storage"": ""256GB"", ""operating_system"": null, ""rear_camera"": ""50MP f/1.8 OIS, 10MP f/2.4, 12MP f/2.2"", ""front_camera"": ""12MP f/2.2"", ""battery_capacity"": ""4000mAh"", ""charging_speed"": null}",https://www.anhoch.com/storage/media/sm-936-galaxys25plus-mint-2_678f.jpg,/2025/02/07/s25256mint_ddc8996c-32be-4dcf-b328-8f5bc0a7b11e.jpg?width=192,0.9454,0.8653
Samsung Galaxy S25+ 5G 12GB/512GB Navy,SAMSUNG Galaxy S25 5G 12/128GB Navy,"73.980,00 ден.",53.999,,50.999,https://www.anhoch.com/products/samsung-galaxy-s25-plus--5g-12gb512gb-navy-7496,/categories/mobilni_telefoni/84110992-SAMSUNG-Galaxy-S25-5G-12-128GB--SM-S931BDBDEUC--Navy,"{""brand"": ""Samsung"", ""model"": ""Galaxy S25+ 5G"", ""operating_system"": ""Android 15"", ""processor"": ""Snapdragon 8 Elite"", ""ram"": ""12 GB"", ""storage"": ""512 GB"", ""display_size"": ""6.7 inches"", ""display_resolution"": ""1440 x 3120 pixels"", ""rear_camera"": ""Triple: 50 MP, 10 MP, 12 MP"", ""front_camera"": ""12 MP"", ""battery_capacity"": ""4900 mAh"", ""battery_type"": ""Li-Ion, non-removable""}","{""brand"": ""Samsung"", ""model"": ""Galaxy S25"", ""screen_size"": ""6.2\"""", ""resolution"": ""2340x1080px"", ""aspect_ratio"": null, ""processor"": ""Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)"", ""ram"": ""12GB"", ""storage"": ""128GB"", ""operating_system"": null, ""rear_camera"": ""50MP f/1.8 OIS, 10MP f/2.4, 12MP f/2.2"", ""front_camera"": ""12MP f/2.2"", ""battery_capacity"": ""4000mAh"", ""charging_speed"": null}",https://www.anhoch.com/storage/media/sm-s936_galaxys25plus_front_navy_241107.jpg,/2025/02/07/s25128navy_4c404388-9510-4f8f-94c6-1e1b92cc8a8e.jpg?width=192,0.9716,0.8967
Apple iPhone 16 Pro 128GB Natural-Titanium,Apple iPhone 16 Pro 128GB Natural Titanium,"72.980,00 ден.",80.69,,72.99,https://www.anhoch.com/products/apple-iphone-16-pro-128gb-naturaltitanium-5730,/categories/mobilni_telefoni/Apple-iPhone-16-Pro-128GB-Natural-Titanium,"{""brand"": ""Apple"", ""model"": ""iPhone 16 Pro"", ""operating_system"": ""iOS 18"", ""processor"": ""Apple A18 Pro"", ""ram"": ""8 GB"", ""storage"": ""128 GB"", ""display_size"": ""6.3"", ""display_resolution"": ""1206 x 2622 pixels"", ""rear_camera"": ""Triple: 48MP; 12MP; 48MP"", ""front_camera"": ""Single: 12 MP; SL 3D"", ""battery_capacity"": ""3582 mAh"", ""battery_type"": ""Li-Ion""}","{""brand"": ""Apple"", ""model"": ""iPhone 16 Pro"", ""screen_size"": ""6.3\"""", ""resolution"": ""1206 x 2622p"", ""aspect_ratio"": null, ""processor"": ""Apple A18 Pro"", ""ram"": ""8GB"", ""storage"": ""128GB"", ""operating_system"": ""iOS 18"", ""rear_camera"": ""48 MP, 12 MP, 48 MP"", ""front_camera"": ""12 MP"", ""battery_capacity"": null, ""charging_speed"": ""Wired: 50% in 30 min, Wireless: 25W, 15W""}",https://www.anhoch.com/storage/media/16pnt.jpg,/2024/09/27/ProNatural_0438f3fd-99af-45f9-a6ba-0ada30d2ef37.JPG?width=192,0.7606,0.8661
Samsung Galaxy Z Flip 6 5G 12GB/512GB Blue,SAMSUNG Galaxy Flip6 5G 12/256GB Silver,"69.980,00 ден.",71.999,,55.999,https://www.anhoch.com/products/samsung-galaxy-z-flip-6-5g-12gb512gb-blue-7329,/categories/mobilni_telefoni/SAMSUNG-Galaxy-Flip6-5G-12-256GB--SM-F741BZSGEUC--Silver,"{""brand"": ""Samsung"", ""model"": ""Galaxy Z Flip 6 5G 12GB/512GB Blue"", ""operating_system"": ""Android 14, One UI 6.1.1"", ""processor"": ""Qualcomm Snapdragon 8 Gen 3"", ""ram"": ""12GB"", ""storage"": ""512GB"", ""display_size"": ""6.7"", ""display_resolution"": ""1080 x 2640 pixels"", ""rear_camera"": ""Dual 50 MP, dual pixel PDAF, OIS & 12 MP, 123\u02da (ultrawide)"", ""front_camera"": ""10 MP, 23mm (wide), 1.22\u00b5m"", ""battery_capacity"": ""4000 mAh"", ""battery_type"": ""non-removable""}","{""brand"": ""SAMSUNG"", ""model"": ""Galaxy Flip6 5G"", ""screen_size"": ""6.7"", ""resolution"": ""1080x2640"", ""aspect_ratio"": null, ""processor"": ""Qualcomm SM8650-AB Snapdragon 8 Gen 3"", ""ram"": ""12GB"", ""storage"": ""256GB"", ""operating_system"": ""Android 14, One UI 6.1.1"", ""rear_camera"": ""50 MP, f/1.8, 23mm (wide), 1.0\u00b5m, dual pixel PDAF, OIS, 12 MP, f/2.2, 123\u00b0 (ultrawide), 1.12\u00b5m"", ""front_camera"": ""10 MP, f/2.2, 23mm (wide), 1.22\u00b5m"", ""battery_capacity"": ""4000 mAh"", ""charging_speed"": ""25W wired, QC2.0, 50% in 30 min (advertised), 15W wireless, 4.5W reverse wireless""}",https://www.anhoch.com/storage/media/sm-f741blbgeuc(custom).jpg,/2024/07/25/SMARTPHONESAMSUNGGalaxyFlip65G12256GBSM-F741BZSGEUCSilver7bdb8d3a-98d2-48f4-93c4-bf560aa4f98f_35cec180-4973-4a06-a919-1a51d7e99cc1.JPG?width=192,0.8324,0.9027
Apple iPhone 16 Pro 128GB Desert Titanium,Apple iPhone 16 Pro 128GB Desert Titanium,"72.980,00 ден.",80.69,,72.99,https://www.anhoch.com/products/apple-iphone-16-pro-128gb-desert-titanium-3214,/categories/mobilni_telefoni/Apple-iPhone-16-Pro-128GB-Desert-Titanium,"{""brand"": ""Apple"", ""model"": ""iPhone 16 Pro"", ""operating_system"": ""iOS 18"", ""processor"": ""Apple A18 Pro (Hexa-core)"", ""ram"": ""8 GB"", ""storage"": ""128 GB"", ""display_size"": ""6.3 inches"", ""display_resolution"": ""1206 x 2622 pixels"", ""rear_camera"": ""Triple: 48 MP, 12 MP, 48 MP"", ""front_camera"": ""Single: 12 MP"", ""battery_capacity"": ""3582 mAh"", ""battery_type"": ""Li-Ion""}","{""brand"": ""Apple"", ""model"": ""iPhone 16 Pro"", ""screen_size"": ""6.3 inches"", ""resolution"": ""1206 x 2622 pixels"", ""aspect_ratio"": null, ""processor"": ""Apple A18 Pro"", ""ram"": ""8GB"", ""storage"": ""128GB"", ""operating_system"": ""iOS 18"", ""rear_camera"": ""Triple (48 MP + 12 MP + 48 MP) setup"", ""front_camera"": null, ""battery_capacity"": null, ""charging_speed"": ""25W wireless (MagSafe), 15W wireless (Qi2), 4.5W reverse wired""}",https://www.anhoch.com/storage/media/16pnt.jpg,/2024/09/27/ProDesert_0fbdb6b4-c6b8-4cc6-8a23-f35245446e5a.JPG?width=192,1.0,0.8867
Apple iPhone 16 Pro 256GB Natural Titanium,Apple iPhone 16 Pro 256GB Natural Titanium,"81.480,00 ден.",89.49,,81.49,https://www.anhoch.com/products/apple-iphone-16-pro-256gb-natural-titanium-3216,/categories/mobilni_telefoni/Apple-iPhone-16-Pro-256GB-Natural-Titanium,"{""brand"": ""Apple"", ""model"": ""iPhone 16 Pro"", ""operating_system"": ""iOS 18"", ""processor"": ""Apple A18 Pro"", ""ram"": 8, ""storage"": 256, ""display_size"": 6.3, ""display_resolution"": ""1206 x 2622 pixels"", ""rear_camera"": ""Triple: 48MP; 12MP; 48MP"", ""front_camera"": ""Single: 12 MP; SL 3D"", ""battery_capacity"": 3582, ""battery_type"": ""Li-Ion""}","{""brand"": ""Apple"", ""model"": ""iPhone 16 Pro"", ""screen_size"": ""6.3\"""", ""resolution"": ""1206 x 2622p"", ""aspect_ratio"": null, ""processor"": ""Apple A18 Pro"", ""ram"": ""8GB"", ""storage"": ""256GB"", ""operating_system"": ""iOS 18"", ""rear_camera"": ""48 MP + 12 MP + 48 MP"", ""front_camera"": ""12 MP"", ""battery_capacity"": null, ""charging_speed"": ""25W wireless (MagSafe), 15W wireless (Qi2), 4.5W reverse wired""}",https://www.anhoch.com/storage/media/16pnt.jpg,/2024/09/27/ProNatural_25215317-12f6-4dc7-ad8c-6068f54bbfd2.JPG?width=192,1.0,0.8823
